FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,CLASE EMPLEADO,ESCOLARIDAD,CODIGO DANE
01/03/2018 12:00:00 AM,ANTIOQUIA,ANDES,JUEVES,6:50:00,ALTO EL RAYO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,30.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,5034000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,BETANIA,JUEVES,11:00:00,PRIMAVERA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5091000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,CÁCERES,JUEVES,9:15:00,RIO MAN,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5120000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,JUEVES,21:30:00,TIGRE 1,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,48.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,SECUNDARIA,5154000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),JUEVES,17:05:00,SANTA MONICA C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,5001000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,OLAYA,JUEVES,15:40:00,QUEBRADA SECA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5501000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,PUERTO BERRÍO,JUEVES,20:35:00,BUENOS AIRES,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5579000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,TARAZÁ,JUEVES,7:45:00,EL DOCE,RURAL,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5790000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,TURBO,JUEVES,13:00:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5837000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,JUEVES,10:00:00,EL PESCADO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,24.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,5858000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,JUEVES,10:00:00,EL PESCADO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,26.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,5858000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,JUEVES,10:00:00,EL PESCADO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,28.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,5858000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,JUEVES,10:00:00,EL PESCADO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,46.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,5858000.0
01/03/2018 12:00:00 AM,ANTIOQUIA,VEGACHÍ,JUEVES,10:00:00,EL PESCADO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,51.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,5858000.0
01/03/2018 12:00:00 AM,ATLÁNTICO,SOLEDAD,JUEVES,22:50:00,RENACER,URBANA,TIENDA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,8758000.0
01/03/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),JUEVES,10:00:00,LA BOQUILLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13001000.0
01/03/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),JUEVES,18:30:00,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13001000.0
01/03/2018 12:00:00 AM,BOYACÁ,CHIQUINQUIRÁ,JUEVES,20:30:00,BARRIO SANTA CECILIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,15176000.0
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),JUEVES,21:30:00,SAN JOSE E-14,URBANA,HOSPITALES,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),JUEVES,7:00:00,EL PEÑON DEL CORTIJO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,11001000.0
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),JUEVES,7:00:00,EL PEÑON DEL CORTIJO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,59.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,11001000.0
01/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),JUEVES,17:20:00,LA GLORIA E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,11001000.0
01/03/2018 12:00:00 AM,META,ACACÍAS,JUEVES,23:05:00,VILLA LUCIA,URBANA,BILLARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,50006000.0
01/03/2018 12:00:00 AM,META,ACACÍAS,JUEVES,23:05:00,VILLA LUCIA,URBANA,BILLARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,50006000.0
01/03/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,JUEVES,20:30:00,VEREDA EL TIGRE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,PRIMARIA,52835000.0
01/03/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),JUEVES,20:00:00,BARRIO LAS MARGARITAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,54001000.0
01/03/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),JUEVES,2:18:00,BARRIO QUINTA VELEZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,NO REPORTADO,54001000.0
01/03/2018 12:00:00 AM,NORTE DE SANTANDER,LOS PATIOS,JUEVES,13:05:00,BARRIO CHAPARRAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,NO REPORTADO,54405000.0
01/03/2018 12:00:00 AM,QUINDÍO,CALARCA,JUEVES,2:30:00,VDA.LA MARIA,URBANA,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,ANALFABETA,63130000.0
01/03/2018 12:00:00 AM,SUCRE,GUARANDA,JUEVES,18:00:00,CGTO DIAZGRANADOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,70265000.0
01/03/2018 12:00:00 AM,VALLE,CALI (CT),JUEVES,22:00:00,VALLADO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
01/03/2018 12:00:00 AM,VALLE,CALI (CT),JUEVES,19:50:00,CRISTOBAL COLON E10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76001000.0
01/03/2018 12:00:00 AM,VALLE,CALI (CT),JUEVES,13:50:00,SAN JUDAS TADEO II E10,URBANA,PELUQUERIA Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
01/03/2018 12:00:00 AM,VALLE,CALI (CT),JUEVES,1:10:00,LOS ALCAZARES E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
01/03/2018 12:00:00 AM,VALLE,CALI (CT),JUEVES,4:46:00,EL CORTIJO E20,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,76001000.0
01/03/2018 12:00:00 AM,VALLE,PALMIRA,JUEVES,20:33:00,CENTRAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76520000.0
01/03/2018 12:00:00 AM,VALLE,PALMIRA,JUEVES,19:43:00,RECREO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,76520000.0
02/03/2018 12:00:00 AM,ANTIOQUIA,BELLO,VIERNES,20:52:00,CIUDAD NIQUIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,21.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5088000.0
02/03/2018 12:00:00 AM,ANTIOQUIA,CAREPA,VIERNES,18:35:00,VDA EL DIAMANTE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5147000.0
02/03/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,VIERNES,15:50:00,EL FERRY,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5154000.0
02/03/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),VIERNES,20:15:00,EL DIAMANTE C-7,URBANA,FRENTE A COLEGIO - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5001000.0
02/03/2018 12:00:00 AM,ANTIOQUIA,TURBO,VIERNES,19:40:00,VDA. BOCAS DE ATRATO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,5837000.0
02/03/2018 12:00:00 AM,ANTIOQUIA,URRAO,VIERNES,15:50:00,LA HONDA ABAJO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5847000.0
02/03/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),VIERNES,23:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,8001000.0
02/03/2018 12:00:00 AM,BOYACÁ,SOGAMOSO,VIERNES,23:20:00,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,80.0,MASCULINO,CASADO,COLOMBIA,PENSIONADO,SECUNDARIA,15759000.0
02/03/2018 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),VIERNES,6:33:00,LOS ANDES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,18001000.0
02/03/2018 12:00:00 AM,CAUCA,PATÍA,VIERNES,20:20:00,EL ALTILLO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,19532000.0
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,13:30:00,LA CABAÑA E-5,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,23:45:00,VILLA GALANTE E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,9:50:00,MARRUECOS E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
02/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,17:25:00,LA CABAÑA E-5,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
02/03/2018 12:00:00 AM,GUAJIRA,MAICAO,VIERNES,9:00:00,VEREDA EL LIMONCITO,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,44430000.0
02/03/2018 12:00:00 AM,GUAJIRA,RIOHACHA (CT),VIERNES,16:20:00,JOSE ARNOLDO MARIN,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,PRIMARIA,44001000.0
02/03/2018 12:00:00 AM,HUILA,NEIVA (CT),VIERNES,12:30:00,CUARTO CENTENARIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,41001000.0
02/03/2018 12:00:00 AM,HUILA,SALADOBLANCO,VIERNES,16:00:00,VEREDA LAS MERCEDES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,41660000.0
02/03/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),VIERNES,12:45:00,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,47001000.0
02/03/2018 12:00:00 AM,PUTUMAYO,ORITO,VIERNES,20:40:00,MARCO FIDEL SUAREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,86320000.0
02/03/2018 12:00:00 AM,RISARALDA,APÍA,VIERNES,22:30:00,VEREDA BUENA VISTA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,PRIMARIA,66045000.0
02/03/2018 12:00:00 AM,SUCRE,LOS PALMITOS,VIERNES,12:00:00,FINCA VILLA SOL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,70418000.0
02/03/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,15:15:00,PETECUY I E6,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,76001000.0
02/03/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,19:57:00,SALOMIA E4,URBANA,RESTAURANTES,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76001000.0
02/03/2018 12:00:00 AM,VALLE,PALMIRA,VIERNES,6:48:00,BIZERTA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,60.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,76520000.0
02/03/2018 12:00:00 AM,VALLE,ZARZAL,VIERNES,15:30:00,VEREDA VALLEJUELO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76895000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,SABADO,20:20:00,AGUILA,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,27.0,FEMENINO,CASADO,VENEZUELA,EMPLEADO PARTICULAR,SECUNDARIA,5154000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,SABADO,20:20:00,LOMA FRESCA,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5154000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,ITAGUI,SABADO,8:36:00,SANTA MARIA # 3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,5360000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),SABADO,12:35:00,SAN MARTIN DE PORRES C-6,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5001000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),SABADO,5:15:00,ESTACION VILLA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,5001000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),SABADO,8:05:00,SAN BERNARDO C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,5001000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,REMEDIOS,SABADO,18:00:00,OTU,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5604000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,SAN PEDRO,SABADO,3:50:00,GUAMURU,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5664000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,SAN ROQUE,SABADO,5:35:00,CANDELARIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5670000.0
03/03/2018 12:00:00 AM,ANTIOQUIA,TURBO,SABADO,17:50:00,BUENOS AIRES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5837000.0
03/03/2018 12:00:00 AM,ARAUCA,ARAUCA (CT),SABADO,19:45:00,1 DE MAYO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,SECUNDARIA,81001000.0
03/03/2018 12:00:00 AM,ATLÁNTICO,SABANALARGA,SABADO,19:32:00,CENTRO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,BICICLETA,34.0,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,8638000.0
03/03/2018 12:00:00 AM,BOLÍVAR,ARJONA,SABADO,21:00:00,BARRIO LAS DELICIAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,13052000.0
03/03/2018 12:00:00 AM,BOYACÁ,CHIQUINQUIRÁ,SABADO,21:45:00,BARRIO CENTRAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,PRIMARIA,15176000.0
03/03/2018 12:00:00 AM,CAQUETÁ,PUERTO RICO,SABADO,3:00:00,BARRIO EL TRIUNFO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,PRIMARIA,18592000.0
03/03/2018 12:00:00 AM,CAUCA,CALDONO,SABADO,7:00:00,Vda Samanga,RURAL,CARRETERA,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,CONDUCTOR VEHICULO,25.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,TECNICO,19137000.0
03/03/2018 12:00:00 AM,CAUCA,CALDONO,SABADO,7:00:00,Vda Samanga,RURAL,CARRETERA,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,CONDUCTOR VEHICULO,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,TECNICO,19137000.0
03/03/2018 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),SABADO,21:15:00,CASCORVA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,27001000.0
03/03/2018 12:00:00 AM,CÓRDOBA,CERETÉ,SABADO,20:50:00,SANTA TERESA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,60.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,23162000.0
03/03/2018 12:00:00 AM,CÓRDOBA,MONTELÍBANO,SABADO,17:00:00,SAN LUIS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,23466000.0
03/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),SABADO,18:45:00,EL DORADO E-3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
03/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),SABADO,0:53:00,LA PAZ E-12,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
03/03/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),SABADO,6:41:00,GIBRALTAR E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
03/03/2018 12:00:00 AM,CUNDINAMARCA,MOSQUERA,SABADO,16:30:00,PLANADAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,25473000.0
03/03/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,SABADO,21:10:00,EL DANUBIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,25754000.0
03/03/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,SABADO,16:20:00,TERREROS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,SECUNDARIA,25754000.0
